name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
L.Williams,00-0031933,no,NYJ,DT,25,0,1,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Burris,00-0032403,no,NYJ,CB,0,1,1,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Pelon,00-0032699,no,NYJ,N/A,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Donahue,00-0033961,no,NYJ,N/A,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Claiborne,00-0029676,no,NYJ,CB,9,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Glennon,00-0030520,no,CHI,QB,0,0,0,0,0,3,3,5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,93,5,4,0,0,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,4
M.Burton,00-0031595,no,CHI,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,8,4,9,0,0,0,0,9
T.Cohen,00-0033556,no,CHI,N/A,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,213,273,0,26,0,2,1,0,1,0,0,21,0,0,0,0,0,127,205,61,29,1,223,19,53,1,0,0,358,87,189,16,2,0,0,370
Jo.Howard,00-0032780,no,CHI,RB,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,23,0,0,0,125,276,327,75,9,0,0,1120
K.White,00-0031545,yes,CHI,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,6,0,0,0,0,0,0,0
D.Sims,00-0030422,no,CHI,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,27,15,1,0,0,180,0,0,0,0,0,0,0
Z.Miller,00-0027125,no,CHI,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,41,20,2,0,0,236,0,0,0,0,0,0,0
J.Bellamy,00-0029319,no,CHI,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,46,24,1,0,0,376,1,6,0,0,0,0,6
K.Wright,00-0029708,no,CHI,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,5,59,1,1,0,614,0,0,0,0,0,0,0
D.Thompson,00-0029388,no,CHI,WR,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108,122,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,40,38,2,0,0,555,2,-5,0,0,0,0,-5
R.Robertson-Harris,00-0032667,no,CHI,N/A,4,0,0,2,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Barth,00-0026138,no,CHI,K,0,0,0,0,0,0,0,0,0,0,15,11,253,33,17,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P.O'Donnell,00-0031079,no,CHI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,38,649,27,945,87,4087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Cunningham,00-0029795,no,CHI,RB,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,111,118,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,47,20,2,0,0,240,9,15,0,0,0,0,29
L.Floyd,00-0033072,no,CHI,OLB,9,0,0,5.5,24,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Kwiatkoski,00-0032773,no,CHI,ILB,10,1,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Cooper,00-0030127,no,CHI,DB,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Freeman,00-0025920,yes,CHI,LB,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W.Young,00-0027808,no,CHI,OLB,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Acho,00-0028041,no,CHI,OLB,13,1,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Hicks,00-0029657,no,CHI,DE,14,0,0,8.5,39,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.Fuller,00-0031041,no,CHI,CB,8,0,2,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Unrein,00-0027573,no,CHI,DE,8,0,0,1.5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Trevathan,00-0029577,no,CHI,LB,30,1,1,2,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E.Jackson,00-0033784,no,CHI,N/A,16,1,2,0,53,0,0,0,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Callahan,00-0031904,no,CHI,CB,5,1,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E.Goldman,00-0031551,no,CHI,NT,15,0,0,1.5,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q.Demps,00-0026257,no,CHI,SS,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Ryan,00-0026143,no,ATL,QB,0,0,0,0,0,3,1,4,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,342,12,20,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,108,0,0,1,0,143
D.Freeman,00-0031285,no,ATL,RB,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,19,36,1,0,0,317,196,235,42,7,0,0,865
T.Coleman,00-0032058,no,ATL,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,36,27,3,0,0,299,156,249,22,5,0,0,630
A.Hooper,00-0032392,no,ATL,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,90,49,3,0,0,526,0,0,0,0,0,0,0
T.Gabriel,00-0031228,no,ATL,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,40,33,1,0,0,378,8,49,0,0,0,0,49
Ju.Jones,00-0027944,no,ATL,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,52,88,3,0,0,1444,1,15,0,0,0,0,15
M.Sanu,00-0029632,no,ATL,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,51,0,0,0,0,0,0,0,0,0,0,254,28,67,5,0,0,703,4,10,0,0,0,0,10
M.Bryant,00-0020578,no,ATL,K,0,0,0,0,0,0,0,0,0,0,37,34,728,102,35,0,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Bosher,00-0028130,no,ATL,P,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,19,834,53,2379,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
A.Roberts,00-0027691,no,ATL,WR,0,0,0,0,0,1,2,4,2,0,0,0,0,0,0,0,0,0,0,308,420,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,85,143,0,27,0,12,0,1,0,0,0,12,0,0,0,0,0,0,0
D.Kazee,00-0033512,no,ATL,N/A,7,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.McKinley,00-0033540,no,ATL,N/A,5,2,0,6,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Poole,00-0032596,no,ATL,DB,15,0,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R.Alford,00-0030528,no,ATL,CB,7,0,1,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Campbell,00-0032401,no,ATL,OLB,31,1,0,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R.Allen,00-0031181,no,ATL,FS,16,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Jones,00-0032388,no,ATL,OLB,47,0,3,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Reed,00-0027980,no,ATL,DE,17,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V.Beasley,00-0032240,no,ATL,LB,6,1,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Clayborn,00-0027958,no,ATL,DE,4,2,0,9.5,17,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.Neal,00-0032382,no,ATL,SS,32,3,1,0,81,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Trufant,00-0030562,no,ATL,CB,5,0,2,1,34,0,1,1,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Riley,00-0033549,no,ATL,N/A,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Dalton,00-0027973,no,CIN,QB,0,0,0,0,0,4,1,4,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,297,12,25,0,0,3320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,85,0,0,0,0,99
G.Bernard,00-0030456,no,CIN,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,67,43,2,0,0,389,105,178,14,2,0,0,458
J.Mixon,00-0033897,no,CIN,N/A,0,0,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,30,0,0,0,287,178,172,26,4,0,0,626
J.Hill,00-0031301,no,CIN,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,0,16,37,62,0,0,0,0,116
B.LaFell,00-0027681,no,CIN,WR,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,57,52,3,0,0,548,0,0,0,0,0,0,0
A.Green,00-0027942,no,CIN,WR,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,205,75,8,0,0,1078,0,0,0,0,0,0,0
T.Eifert,00-0030549,yes,CIN,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,4,0,0,0,46,0,0,0,0,0,0,0
T.Kroft,00-0032214,no,CIN,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,24,42,7,0,0,404,0,0,0,0,0,0,0
T.Boyd,00-0033009,no,CIN,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,57,22,2,0,0,225,0,0,0,0,0,0,0
K.Huber,00-0027103,no,CIN,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,32,869,88,4099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Erickson,00-0032543,no,CIN,WR,0,0,0,0,1,1,4,7,4,0,0,0,0,0,0,0,0,0,0,285,348,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,108,190,0,40,0,142,29,12,1,0,0,180,5,17,0,0,0,0,16
A.Billings,00-0033066,no,CIN,NT,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Johnson,00-0027044,no,CIN,DE,14,0,0,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P.Sims,00-0026217,no,CIN,DT,15,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G.Iloka,00-0029215,no,CIN,SS,25,0,1,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.Minter,00-0030382,no,CIN,MLB,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V.Rey,00-0027245,no,CIN,OLB,32,0,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Kirkpatrick,00-0029560,no,CIN,CB,8,1,1,1,47,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Smith,00-0031264,no,CIN,DE,9,1,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Dennard,00-0031380,no,CIN,CB,24,0,2,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G.Atkins,00-0027720,no,CIN,DT,17,1,0,8.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Fejedelem,00-0032807,no,CIN,SAF,20,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Dunlap,00-0027662,no,CIN,DE,11,0,1,7.5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R.Glasgow,00-0033786,no,CIN,N/A,11,0,0,0,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Willis,00-0033912,no,CIN,N/A,8,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W.Jackson,00-0033107,no,CIN,CB,6,0,1,1,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Vigil,00-0032892,no,CIN,ILB,34,0,1,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Shaw,00-0032168,no,CIN,CB,6,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Flacco,00-0026158,no,BAL,QB,0,0,0,0,0,0,4,6,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,352,13,18,1,1,3141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,44,2,1,0,0,54
M.Campanaro,00-0031025,no,BAL,WR,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,87,99,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,92,172,77,27,1,108,6,19,1,0,0,173,5,42,0,0,0,0,42
D.Woodhead,00-0026019,no,BAL,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,33,0,0,0,200,14,40,0,0,0,0,56
J.Allen,00-0031577,no,BAL,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,12,46,2,0,0,250,153,185,20,4,0,0,591
T.West,00-0031375,no,BAL,RB,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,23,39,51,6,2,1,0,138
N.Boyle,00-0031598,no,BAL,TE,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,28,0,1,1,203,0,0,0,0,0,0,0
J.Maclin,00-0026995,no,BAL,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,84,40,3,0,0,440,0,0,0,0,0,0,0
M.Wallace,00-0026901,no,BAL,WR,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,44,52,4,0,0,748,1,4,0,0,0,0,4
M.Williams,00-0031558,no,BAL,TE,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,4,15,1,0,0,86,2,6,0,0,0,0,6
B.Perriman,00-0032054,no,BAL,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,10,0,0,0,77,0,0,0,0,0,0,0
M.Pierce,00-0032574,no,BAL,DT,17,0,0,1,32,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Tucker,00-0029597,no,BAL,K,0,0,0,0,0,0,0,0,0,0,36,34,668,102,39,0,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Koch,00-0024417,no,BAL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,38,635,40,890,84,3765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E.Weddle,00-0025424,no,BAL,DB,14,2,6,1,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Carr,00-0026280,no,BAL,CB,6,0,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Judon,00-0032415,no,BAL,LB,8,2,0,8,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Mosley,00-0031296,no,BAL,ILB,36,4,2,1,97,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Jefferson,00-0030294,no,BAL,SS,22,0,1,2.5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
